Battery,Weight,NoOfCameras,Is5GSupport,IsDualSimSupport,ModelYear,Company,FrameRate,Price
3220,225,1,True,False,2024,OnePlus,120,920.63
4124,239,4,False,False,2023,Realme,90,833.45
2655,140,3,False,True,2025,Samsung,120,141.2
4584,211,4,False,True,2024,Vivo,60,1237.09
4466,144,4,True,True,2019,OnePlus,90,144.93
3614,162,1,True,False,2024,Samsung,90,812.25
3574,141,3,False,True,2022,OnePlus,120,1501.78
5434,167,5,True,True,2021,Samsung,120,700.5
4518,151,5,True,False,2025,IPhone,90,1160.89
3051,177,2,False,False,2023,Vivo,60,713.32
2570,196,3,False,False,2018,Vivo,90,342.75
4115,213,1,False,True,2018,Realme,90,1494.45
3041,162,2,True,False,2018,Oppo,60,1278.54
3411,240,3,True,True,2023,Vivo,60,751.13
5700,217,3,False,True,2022,Realme,120,1163.81
5455,152,5,True,False,2019,Realme,90,171.28
3834,224,5,False,True,2019,Realme,120,410.24
2896,176,1,True,True,2021,Samsung,60,1871.4
3852,133,4,False,True,2022,Vivo,60,513.32
5364,182,5,False,True,2024,OnePlus,90,1441.52
4277,172,5,True,True,2022,Realme,90,1071.86
5615,163,2,False,True,2019,IPhone,120,614.63
3577,125,4,False,False,2022,Realme,60,511.35
3047,162,1,True,True,2019,IPhone,120,1568.14
5526,244,4,True,False,2018,OnePlus,60,1608.01
4807,165,5,False,True,2025,Oppo,60,1861.71
4402,230,1,False,True,2019,Vivo,60,1456.51
3169,204,3,False,False,2025,Realme,120,492.98
3821,240,4,True,False,2025,OnePlus,90,1254.52
4220,177,3,False,True,2024,IPhone,90,699.55
5894,140,1,False,True,2020,OnePlus,90,819.85
3995,240,5,False,True,2019,IPhone,90,775.61
3435,218,2,False,True,2023,Oppo,60,391.58
5139,217,1,False,True,2019,Vivo,90,1572.4
5429,144,3,True,True,2024,Samsung,90,1318.26
4527,226,1,True,True,2019,IPhone,120,1984.01
3548,132,4,False,True,2018,Vivo,120,302.92
5758,246,5,True,True,2021,IPhone,90,1532.54
5081,214,2,True,True,2020,Realme,120,248.63
5954,143,2,True,True,2020,OnePlus,90,598.59
4610,198,2,True,False,2018,Realme,90,195.92
5384,239,2,True,True,2020,Oppo,90,554.12
4200,148,2,False,True,2021,OnePlus,90,406.51
5330,132,4,True,True,2019,Oppo,90,716.92
5203,246,4,True,False,2025,OnePlus,90,1474.75
2564,219,4,True,True,2024,OnePlus,120,1720.07
5195,200,3,False,True,2022,Oppo,120,1751.14
4232,161,2,False,True,2024,IPhone,60,1917.56
5533,132,4,False,True,2020,Realme,60,1449.08
4901,212,4,False,True,2023,OnePlus,60,1151.22
5066,219,2,False,False,2021,Samsung,90,443.81
3398,147,5,True,False,2024,Realme,60,1450.53
3618,128,3,False,True,2023,Samsung,90,396.68
5766,215,5,True,False,2020,Oppo,90,1163.59
4801,146,2,False,True,2019,Realme,60,197.39
2834,163,3,False,False,2022,Oppo,60,399.55
4475,170,5,False,True,2019,Vivo,60,194.26
3745,139,4,True,True,2024,Realme,60,678.71
3135,140,1,True,False,2019,Oppo,60,430.14
3028,185,4,False,True,2022,Realme,90,1209.99
3540,159,2,False,False,2022,IPhone,90,1628.47
3883,213,1,True,True,2020,Samsung,90,1526.54
4456,205,5,False,True,2023,Realme,90,145.84
3175,215,1,False,True,2019,Oppo,90,1383.95
2709,193,1,True,False,2019,OnePlus,90,1340.04
2657,186,3,False,False,2018,OnePlus,60,1991.53
5002,207,4,False,False,2020,IPhone,90,1035.17
5400,170,5,True,True,2021,Realme,60,1822.89
5166,200,3,False,False,2025,OnePlus,60,984.52
3036,226,3,False,False,2023,OnePlus,120,1193.39
4334,223,1,True,True,2025,Oppo,90,1261.81
3401,239,5,False,True,2023,IPhone,120,1774.53
3284,123,3,False,False,2020,Samsung,60,1159.6
5869,191,3,True,False,2024,Realme,60,1605.13
4279,201,2,True,True,2018,Samsung,120,195.3
4657,246,3,True,False,2021,IPhone,120,856.57
3054,190,5,False,True,2019,Oppo,90,749.93
5519,238,2,False,True,2023,Samsung,90,619.84
4374,219,4,False,False,2018,OnePlus,120,1268.34
5944,205,3,True,False,2025,IPhone,120,1030.09
4128,219,3,False,False,2024,IPhone,120,1298.63
3338,191,2,True,True,2022,Vivo,120,1085.38
3023,204,4,False,False,2023,IPhone,120,1824.73
4391,183,4,True,True,2024,Vivo,60,569.11
4864,245,2,False,False,2021,Realme,120,898.41
3362,206,3,False,True,2018,Samsung,90,281.73
4203,150,4,False,False,2023,Samsung,120,1006.09
2777,190,3,False,True,2020,Vivo,120,1268.75
4302,174,1,True,False,2025,IPhone,120,395.41
5988,138,2,True,True,2021,Oppo,60,947.72
5926,250,4,False,True,2019,Realme,120,745.33
5672,244,1,True,True,2024,IPhone,90,189.12
5990,184,3,True,True,2020,IPhone,90,542.69
5583,218,3,True,True,2019,IPhone,60,1938.19
4480,226,3,False,True,2024,Realme,90,1412.98
4049,122,2,False,True,2023,Vivo,60,1531.06
3068,122,5,False,True,2023,IPhone,90,327.05
5310,184,2,True,False,2023,Realme,90,1131.4
5265,120,5,False,True,2025,Samsung,90,1919.58
4445,140,5,True,True,2020,Samsung,90,134.41
5123,134,2,False,True,2021,Samsung,90,1013.41
2744,177,3,False,True,2025,Realme,120,359.68
5256,137,2,False,False,2023,OnePlus,120,427.75
5028,245,3,False,False,2024,IPhone,60,1305.04
2593,242,4,True,False,2023,Samsung,120,251.01
3057,184,1,True,True,2020,Samsung,120,1411.29
2904,150,3,False,False,2018,OnePlus,90,1298.7
2919,184,5,False,True,2019,OnePlus,60,970.36
5443,234,1,False,False,2023,Vivo,120,1515.12
3668,134,5,False,False,2019,Vivo,60,631.86
4064,216,2,False,True,2025,Vivo,60,1433.35
5399,179,2,True,True,2018,Realme,90,1638.2
4729,243,1,True,False,2021,Samsung,60,1900.72
3416,152,2,False,False,2023,IPhone,90,1280.16
3657,239,4,True,False,2019,Realme,90,264.12
4260,216,2,True,False,2019,Oppo,120,916.54
4916,120,5,True,False,2021,Oppo,60,1665.03
2668,141,4,False,False,2024,Vivo,60,1273.93
4743,179,3,False,False,2019,Vivo,120,1609.47
3857,235,4,False,False,2021,OnePlus,120,753.34
3117,241,5,True,False,2023,Samsung,120,1353.59
5271,250,4,False,False,2024,IPhone,120,865.88
3948,249,1,True,False,2018,Samsung,90,691.79
5134,164,5,False,True,2023,OnePlus,120,654.87
3157,241,5,True,False,2022,Oppo,60,1226.38
3989,214,3,False,True,2023,Samsung,120,1195.78
3995,162,5,False,False,2023,Samsung,120,994.52
5095,241,1,True,False,2020,Oppo,120,501.77
3563,192,2,False,True,2019,Realme,60,1264.05
3853,149,1,True,False,2025,Samsung,60,733.05
4317,240,3,True,True,2021,IPhone,120,1058.04
3919,239,2,False,True,2019,IPhone,120,1650.41
5363,245,1,False,True,2023,OnePlus,120,897.56
3155,175,4,True,False,2018,Samsung,120,1815.11
3433,236,2,False,True,2020,IPhone,60,317.97
3907,171,2,True,True,2020,OnePlus,60,1354.58
3569,147,4,False,False,2023,Samsung,120,863.62
3319,231,2,True,True,2021,Oppo,120,1338.58
5125,128,2,False,True,2023,Realme,60,1820.36
5259,124,1,False,True,2018,IPhone,120,1117.99
3974,190,3,True,True,2018,IPhone,60,710.2
5904,200,4,True,True,2023,Vivo,90,1995.33
2734,243,5,True,True,2019,Realme,90,1272.4
3578,210,3,True,False,2022,Samsung,120,820.34
4118,154,5,False,False,2025,OnePlus,120,1953.07
2657,249,2,True,True,2020,IPhone,120,1686.05
5682,244,2,False,False,2018,Realme,60,1720.03
3633,190,3,False,True,2018,Vivo,60,1838.15
4811,167,1,True,False,2025,IPhone,60,518.89
3711,224,4,True,True,2021,OnePlus,90,547.09
5936,133,3,False,False,2020,OnePlus,60,703.96
4064,179,1,False,False,2022,Samsung,60,708.57
3010,201,3,False,False,2022,Oppo,60,495.34
4980,211,1,False,False,2025,IPhone,60,1059.54
2910,161,4,True,False,2022,IPhone,60,1047.73
3595,199,1,True,False,2020,Oppo,90,1552.06
5942,242,2,True,False,2025,OnePlus,60,1846.01
3730,224,3,True,False,2021,OnePlus,60,1890.14
3099,155,2,True,True,2019,Realme,90,1332.63
5744,138,2,True,True,2018,Realme,60,356.92
2709,133,3,True,False,2020,OnePlus,60,645.14
2746,250,1,False,True,2022,OnePlus,120,1912.35
4821,133,2,True,True,2018,Realme,120,1044.07
4954,241,3,True,True,2024,IPhone,90,1373.74
3017,127,1,False,True,2019,Oppo,120,213.36
3539,177,3,False,False,2022,IPhone,60,1543.85
5229,200,5,False,True,2019,Samsung,60,1367.12
3339,186,1,True,False,2023,IPhone,120,1741.29
5495,202,4,True,True,2023,OnePlus,90,807.91
4900,175,2,True,True,2023,Vivo,60,1160.64
5249,159,3,False,True,2019,OnePlus,60,107.34
4813,191,5,True,True,2025,OnePlus,120,1536.37
2506,219,5,False,False,2025,OnePlus,120,136.97
3794,232,1,False,True,2020,Samsung,90,1114.84
3959,155,3,True,False,2018,Samsung,60,497.88
3656,130,3,False,False,2021,IPhone,120,651.39
3861,247,5,True,False,2023,Samsung,60,107.69
3721,132,2,True,True,2024,IPhone,120,1337.53
2816,149,3,False,False,2023,IPhone,60,737.82
4769,246,4,True,False,2020,Realme,120,1215.71
5346,184,2,False,False,2022,OnePlus,120,894.51
4490,187,5,False,True,2022,Vivo,60,1379.34
4527,153,1,True,True,2020,IPhone,90,195.81
3550,199,1,False,True,2019,Samsung,60,585.92
4045,145,2,False,False,2018,IPhone,120,1432.66
3871,182,2,False,True,2021,IPhone,60,1296.88
3227,189,4,False,False,2022,Vivo,120,999.8
4138,238,2,False,True,2023,Samsung,60,1743.41
4325,248,3,True,False,2019,Realme,60,1274.41
4908,247,1,False,False,2022,Realme,60,1615.8
2670,128,1,True,True,2021,Vivo,90,1143.11
4491,243,2,True,False,2023,Vivo,60,1071.29
4004,235,4,True,True,2020,Vivo,120,815.42
5221,218,1,True,False,2020,Realme,120,741.5
4733,234,1,True,False,2020,IPhone,60,203.59
5404,197,1,False,False,2018,Vivo,90,1560.78
5408,192,1,False,False,2024,IPhone,60,821.09
2696,244,3,False,False,2018,Samsung,60,157.35
5058,242,4,True,False,2018,Oppo,60,643.1
3032,191,3,True,False,2021,Oppo,120,1145.92
4596,213,1,True,False,2024,Realme,90,1865.14
4294,178,1,True,True,2022,Samsung,60,1463.68
5408,150,3,False,False,2020,Samsung,120,283.33
4397,210,4,True,False,2025,Oppo,60,1413.55
2542,174,3,True,True,2019,IPhone,120,1015.11
5560,134,3,False,False,2021,Oppo,60,1739.08
2789,120,3,False,False,2018,Oppo,90,208.46
3862,156,3,False,True,2023,IPhone,90,1657.9
3722,188,5,True,True,2018,Realme,60,1380.57
5783,147,5,True,False,2019,Vivo,90,1003.83
4108,224,1,True,False,2025,Realme,90,1313.45
4166,160,4,True,False,2023,OnePlus,60,758.44
2639,175,1,True,False,2020,Samsung,60,1360.1
4101,221,3,True,False,2024,Realme,90,371.62
2500,226,3,True,False,2025,Samsung,120,238.25
3930,124,4,True,False,2024,OnePlus,90,1613.55
3481,178,2,False,True,2023,Vivo,120,1783.86
5432,183,3,True,False,2025,OnePlus,120,265.44
2928,136,2,True,False,2020,Oppo,120,461.18
4780,189,1,True,False,2019,Realme,90,1861.04
2717,199,4,True,True,2021,IPhone,60,927.67
3341,149,2,True,True,2025,Samsung,120,984.74
2711,163,2,True,False,2024,Realme,60,1569.05
3877,127,3,True,False,2020,Oppo,120,779.85
4399,194,3,True,False,2019,Vivo,90,516.62
3231,213,1,True,True,2022,Realme,90,1315.63
5426,176,1,True,True,2025,Realme,60,597.47
3401,226,5,False,False,2024,IPhone,90,344.9
4703,241,1,False,True,2020,Samsung,90,886.89
3336,144,5,False,True,2020,Samsung,120,1527.49
3555,199,2,False,True,2023,Vivo,90,1481.13
4296,163,3,True,False,2020,Oppo,60,1074.75
2512,176,4,False,False,2018,Vivo,60,814.87
3038,209,2,False,False,2020,Oppo,120,1481.86
3543,181,5,True,False,2023,IPhone,90,375.84
4331,235,1,False,False,2025,Vivo,90,1328.6
3929,171,2,False,False,2025,Realme,60,1682.57
2743,199,1,True,True,2021,Samsung,120,1044.36
3049,199,1,True,False,2025,Samsung,90,1821.9
2992,134,5,True,True,2024,Vivo,60,928.98
4225,147,5,True,True,2023,Oppo,90,1982.27
5251,199,2,True,False,2019,Realme,90,1650.86
4142,128,5,False,True,2025,OnePlus,90,1710.61
3336,229,5,False,False,2021,Oppo,60,750.13
4137,184,2,False,True,2025,Vivo,120,543.39
3848,145,5,False,False,2025,IPhone,90,977.26
2816,174,5,True,False,2022,IPhone,120,290.85
3629,145,2,False,True,2025,IPhone,90,1343.1
4043,205,1,False,True,2025,OnePlus,120,1476.0
4184,131,4,True,True,2020,Oppo,90,991.28
3655,227,3,True,True,2022,Realme,90,1018.55
4746,243,5,True,True,2019,Oppo,120,383.34
2873,153,3,False,True,2024,IPhone,120,1413.19
4598,154,5,True,True,2025,Samsung,60,1731.12
4112,183,5,True,True,2024,Vivo,60,1059.74
4615,153,5,True,True,2018,Vivo,60,255.67
5550,245,1,True,False,2021,IPhone,60,730.49
3801,152,5,False,False,2019,IPhone,60,519.03
5528,173,3,True,True,2024,OnePlus,60,402.03
4371,178,4,True,False,2025,IPhone,60,617.43
3840,161,5,True,True,2022,OnePlus,60,1679.52
3575,132,4,True,True,2022,IPhone,90,602.59
5547,145,2,True,True,2022,OnePlus,120,488.89
3897,169,4,False,True,2021,Realme,60,761.62
3629,136,5,False,False,2020,OnePlus,120,1860.95
5347,202,4,True,True,2022,Oppo,120,322.81
5336,183,3,True,True,2023,Vivo,120,1970.95
3444,211,4,False,False,2023,OnePlus,60,533.19
5009,144,1,False,False,2024,IPhone,60,1209.93
3658,243,1,False,False,2023,IPhone,90,1275.16
3759,188,1,True,True,2025,Oppo,90,1066.59
5859,126,5,False,True,2021,Realme,90,1287.37
3064,245,5,True,True,2018,Vivo,90,1576.64
4860,228,4,False,True,2021,Oppo,120,618.18
2602,221,1,True,True,2019,OnePlus,120,255.69
4292,124,5,True,True,2019,Vivo,120,1872.1
3592,168,3,True,True,2024,Realme,90,1455.43
3719,128,2,True,True,2025,Samsung,90,1799.08
4308,152,4,True,True,2019,Realme,120,1501.74
3877,195,2,True,False,2025,OnePlus,60,1699.16
5700,167,1,True,True,2022,Realme,120,894.51
5530,248,4,False,True,2019,Realme,120,106.83
3662,158,5,False,False,2025,OnePlus,120,983.95
5768,146,3,True,False,2018,Realme,60,138.22
5308,159,2,True,False,2022,IPhone,120,1165.89
3532,233,1,False,False,2020,OnePlus,120,1551.09
4501,209,3,True,False,2021,Realme,60,1993.33
3858,182,2,False,True,2020,Samsung,120,1737.09
5402,207,2,True,False,2018,OnePlus,90,1604.97
5745,209,5,True,False,2023,OnePlus,90,659.92
2547,136,5,True,False,2024,Vivo,120,1702.64
3258,149,2,True,False,2020,Oppo,90,424.08
3277,136,4,False,False,2022,OnePlus,90,301.84
5439,175,3,False,True,2024,Oppo,120,685.99
4995,157,5,True,False,2025,IPhone,60,1591.33
3422,213,5,False,False,2018,OnePlus,120,561.9
4979,198,2,False,False,2020,Oppo,120,1624.77
5890,246,5,True,True,2024,Vivo,60,265.12
2611,153,3,False,True,2020,Samsung,90,926.72
3415,213,3,True,True,2020,Vivo,60,953.1
3590,155,2,False,True,2024,Vivo,60,1214.22
4656,167,2,True,False,2025,Realme,120,243.09
3932,208,5,False,True,2018,IPhone,60,1855.64
5597,188,5,False,False,2025,Oppo,60,1854.59
3755,233,1,False,False,2021,IPhone,60,404.02
4396,152,2,True,False,2019,Vivo,90,1368.66
3341,250,3,True,True,2025,IPhone,120,1802.18
3830,121,5,False,True,2025,IPhone,90,1674.2
2621,160,1,False,True,2018,Vivo,60,1227.7
5630,221,3,True,True,2024,Vivo,60,673.07
3745,141,4,True,False,2024,Samsung,90,1354.17
4209,121,1,False,True,2019,Oppo,90,1302.33
3091,124,3,False,True,2018,IPhone,120,1316.57
2600,221,3,True,True,2019,OnePlus,90,382.6
4708,237,4,True,False,2018,OnePlus,120,1187.4
3593,187,1,True,False,2024,Realme,120,1794.24
4514,191,4,True,False,2019,OnePlus,120,1422.95
4822,149,5,True,False,2021,Realme,90,1603.62
4943,158,1,True,True,2020,Samsung,60,809.59
3994,244,1,False,False,2022,Samsung,90,176.1
5257,196,4,True,True,2024,Realme,120,467.74
2962,219,5,True,True,2020,Oppo,120,215.85
2521,177,1,True,False,2023,OnePlus,60,1474.77
5649,239,4,False,True,2020,Oppo,90,723.75
5131,179,5,False,True,2024,IPhone,90,1654.23
4144,127,1,False,False,2023,Oppo,120,367.47
4186,160,1,True,True,2021,Vivo,120,641.96
3641,211,4,False,False,2019,Oppo,120,324.3
3968,149,3,True,True,2023,OnePlus,120,1258.32
4547,167,4,False,False,2019,IPhone,60,1315.75
5447,156,4,True,True,2018,Samsung,60,678.76
4444,154,3,False,True,2019,Vivo,120,343.54
2610,135,2,True,False,2021,Oppo,60,303.84
4209,171,2,False,False,2019,Realme,60,453.51
3828,160,5,False,True,2020,IPhone,120,1564.0
5321,193,5,True,True,2025,IPhone,120,1132.68
4676,242,5,True,False,2018,Vivo,120,408.14
3313,159,5,True,False,2021,Realme,60,1000.49
5267,228,2,True,True,2021,Samsung,120,285.38
5089,212,1,False,False,2023,Realme,120,686.16
2653,219,1,True,False,2022,IPhone,60,1579.72
2517,130,4,True,True,2018,OnePlus,90,1388.3
3193,176,4,False,True,2020,OnePlus,120,1861.54
2565,225,4,True,False,2021,OnePlus,90,242.29
4971,203,2,True,False,2023,Oppo,90,1378.22
3340,140,5,True,False,2020,Oppo,120,1911.06
3708,202,4,True,True,2023,IPhone,90,1757.95
3161,195,4,False,True,2019,Realme,60,948.86
4225,183,1,True,False,2020,IPhone,60,1533.63
3524,210,2,False,False,2019,Realme,60,990.33
2627,184,5,False,False,2025,Oppo,60,540.25
3483,125,4,True,True,2025,Oppo,60,147.87
5848,140,2,True,True,2023,IPhone,90,100.7
3153,209,5,True,True,2021,Oppo,60,1400.91
5672,181,3,False,False,2019,IPhone,90,1346.0
4934,215,3,False,False,2019,Vivo,60,447.99
2895,197,4,False,True,2023,Samsung,90,714.07
4323,187,3,True,True,2025,Oppo,90,1461.32
4534,198,5,True,True,2019,IPhone,120,117.92
5308,143,2,True,False,2018,Vivo,90,1655.47
3951,139,3,False,False,2019,Oppo,90,530.8
4441,141,3,False,False,2018,Realme,60,1108.04
4260,127,2,True,True,2021,Oppo,120,473.97
5745,144,2,False,False,2025,Vivo,60,106.27
5443,138,3,True,False,2025,IPhone,60,1121.73
2706,174,4,True,False,2023,OnePlus,120,1183.1
5973,249,2,False,False,2020,IPhone,120,1629.31
5822,248,3,False,False,2018,Samsung,90,868.08
4103,188,5,True,True,2024,Samsung,90,486.18
3620,135,4,True,True,2025,OnePlus,90,482.44
3688,124,5,True,True,2023,Samsung,120,1824.0
5334,244,4,False,True,2018,Vivo,90,859.71
4828,230,4,False,False,2023,Oppo,90,687.71
3460,141,3,False,False,2022,Realme,120,387.02
4326,135,2,False,False,2025,Samsung,120,621.98
4894,214,4,False,True,2019,Samsung,60,553.91
2677,227,1,False,False,2023,OnePlus,90,1466.08
3956,224,2,True,True,2018,Oppo,60,1109.56
5878,243,2,False,False,2025,OnePlus,60,778.14
3496,198,5,True,True,2021,Oppo,60,1557.37
4018,159,5,False,False,2024,Oppo,60,1782.52
3981,150,3,True,False,2021,OnePlus,120,311.11
3386,226,4,False,True,2018,IPhone,90,1748.43
3613,241,4,False,False,2021,IPhone,60,398.38
3947,126,5,False,True,2023,IPhone,120,1849.92
4055,184,2,True,True,2019,Oppo,60,1559.87
4388,233,4,False,False,2025,Oppo,90,1225.03
5041,132,3,True,True,2022,IPhone,60,1912.53
5150,186,5,False,False,2022,Realme,90,1198.83
5328,220,5,True,True,2019,IPhone,90,439.49
4859,145,4,True,False,2018,Samsung,120,1215.06
3418,164,5,True,False,2023,Vivo,60,139.64
2778,204,3,True,True,2021,OnePlus,120,757.75
4501,205,2,True,False,2018,Oppo,120,335.49
4554,134,4,True,True,2025,IPhone,60,1256.81
4171,197,2,True,False,2019,Vivo,120,625.63
4562,217,1,True,False,2025,Realme,60,1327.96
4242,190,1,False,False,2025,Vivo,120,1416.41
5510,184,1,False,False,2024,Samsung,120,862.77
5457,240,2,False,True,2018,Realme,60,1333.91
5110,190,3,True,True,2022,Realme,60,1698.92
2892,229,2,True,True,2019,Vivo,60,1778.47
4847,146,2,True,False,2023,Vivo,120,689.32
3668,204,3,True,True,2024,Vivo,120,1165.29
3054,236,1,True,False,2022,OnePlus,90,844.51
3310,121,1,True,False,2025,Realme,60,559.94
5252,226,1,True,True,2024,Samsung,90,702.85
3464,232,2,True,True,2022,IPhone,120,237.47
5217,202,4,True,False,2020,IPhone,60,1432.87
5815,123,2,False,False,2024,Samsung,90,181.65
4942,196,4,True,True,2021,OnePlus,90,1477.03
4736,247,4,True,True,2023,Vivo,60,1477.61
2511,165,3,True,True,2023,Realme,60,442.74
5507,146,1,True,False,2019,Vivo,120,1238.42
3776,120,4,False,True,2023,Samsung,120,117.75
3823,156,1,True,True,2019,IPhone,90,767.06
5208,233,2,True,False,2025,Vivo,120,333.0
4519,245,2,True,False,2022,OnePlus,90,1826.47
3333,165,3,True,True,2019,Realme,90,1421.17
3282,154,4,False,True,2018,Vivo,60,1593.32
5102,157,3,False,True,2019,Oppo,60,1405.89
3382,239,3,False,True,2023,IPhone,120,1338.27
5564,173,2,True,False,2019,Samsung,60,720.82
4084,217,5,True,False,2019,OnePlus,120,1318.71
3943,188,2,False,True,2020,Realme,120,353.99
3310,174,3,False,False,2020,Oppo,90,866.13
2735,204,3,True,False,2019,Realme,120,1049.52
3164,248,5,False,False,2025,OnePlus,60,1296.6
5552,248,5,True,False,2021,IPhone,90,1651.24
4180,227,3,False,False,2025,OnePlus,120,130.08
4233,203,5,False,True,2025,OnePlus,120,603.02
3987,183,1,False,True,2023,Vivo,120,402.16
5614,215,3,False,True,2023,Realme,120,896.24
2914,196,3,True,True,2021,Realme,120,228.19
5742,226,2,True,False,2019,Realme,60,1895.91
2815,140,3,True,True,2020,Realme,60,711.45
3839,122,2,True,False,2022,Vivo,60,1404.15
4620,161,2,False,False,2024,Oppo,90,1057.13
4728,205,5,True,True,2020,IPhone,120,127.55
4498,240,4,True,False,2022,Oppo,60,629.98
4184,120,4,True,False,2024,Oppo,120,111.2
5541,201,3,False,False,2019,IPhone,60,1568.2
5499,204,3,False,True,2018,Samsung,90,591.28
5427,240,5,True,False,2019,Vivo,120,1248.31
3265,143,1,True,True,2023,Vivo,90,1992.18
5748,241,5,True,True,2019,Samsung,90,690.58
3810,220,4,False,False,2024,Realme,60,643.99
3756,236,2,False,True,2020,OnePlus,120,1296.6
2846,242,1,True,True,2020,Oppo,120,1864.22
2516,155,1,True,True,2024,Realme,120,535.54
2502,152,1,False,True,2019,OnePlus,90,1446.71
4167,210,1,False,True,2025,Oppo,90,1347.73
5690,240,3,True,False,2019,OnePlus,120,397.45
3387,239,5,False,True,2022,Samsung,90,828.63
4875,243,2,False,False,2025,Oppo,90,1361.11
5152,121,3,False,True,2022,IPhone,60,811.81
3095,159,3,True,True,2021,Realme,120,1186.11
4102,214,2,True,False,2022,Samsung,90,999.36
2844,162,4,True,False,2025,IPhone,60,470.39
4484,157,2,True,True,2018,Samsung,60,531.17
5611,136,3,False,True,2022,IPhone,120,932.23
3926,216,1,False,False,2019,OnePlus,120,1802.75
4313,160,2,False,True,2024,Samsung,120,736.66
2730,144,3,True,False,2018,OnePlus,60,1960.05
2678,162,4,True,False,2019,Realme,60,1446.99
5044,225,2,False,True,2021,IPhone,120,1944.12
3868,243,4,False,True,2022,IPhone,90,100.51
5858,136,3,False,True,2025,Samsung,60,1393.82
3920,141,2,False,True,2025,Realme,120,1771.14
5092,180,4,False,False,2025,IPhone,120,120.2
4831,228,4,False,False,2018,IPhone,120,1965.72
3650,203,2,False,False,2019,IPhone,60,983.41
5810,226,1,False,True,2025,Realme,120,1867.36
3724,173,3,False,False,2018,Vivo,90,645.0
3532,199,5,False,True,2019,Realme,120,1007.74
4948,156,4,False,True,2024,Samsung,90,960.66
2818,208,1,False,True,2019,Realme,120,667.9
3157,192,5,False,False,2019,IPhone,120,1513.93
5395,177,3,False,False,2022,Oppo,90,821.05
4173,124,5,True,False,2023,OnePlus,90,370.03
5949,120,1,True,False,2023,OnePlus,60,1741.6
5676,135,1,True,True,2020,IPhone,90,1733.73
5084,194,2,True,False,2019,Oppo,90,1310.0
5175,236,3,True,True,2018,OnePlus,90,558.16
3213,219,5,False,False,2025,Vivo,120,806.15
3541,131,5,False,False,2022,IPhone,90,1161.82
5822,150,2,True,True,2020,Vivo,60,1414.2
3090,190,2,False,False,2020,IPhone,60,1186.01
3439,161,3,True,False,2018,Realme,60,116.88
4173,186,2,False,True,2024,Samsung,90,1978.63
5553,145,4,False,False,2025,Samsung,90,1493.73
3037,197,5,False,False,2020,Realme,90,1088.38
5372,165,1,False,False,2023,OnePlus,60,144.71
5258,218,1,False,True,2024,OnePlus,60,805.02
4831,239,4,True,True,2023,Oppo,90,1147.9
3058,150,4,False,True,2021,IPhone,90,1443.56
4912,217,3,True,False,2022,Samsung,90,1033.16
5162,191,3,True,False,2023,Realme,60,1216.76
4009,210,5,True,True,2020,Oppo,90,1636.1
3101,165,3,False,True,2024,OnePlus,60,1465.34
3131,143,5,True,False,2020,IPhone,90,741.85
2829,151,4,True,False,2020,Samsung,120,1009.87
5719,249,1,False,False,2021,OnePlus,120,1293.02
2826,198,2,True,False,2023,Realme,60,1468.29
4547,204,1,False,False,2020,IPhone,120,1079.15
4670,165,1,False,False,2019,Samsung,120,1666.7
3884,121,5,False,False,2025,IPhone,60,1782.72
2678,126,3,False,False,2022,Oppo,120,1500.15
4316,234,4,True,True,2025,Vivo,90,454.46
3508,245,4,True,True,2018,Realme,90,1035.11
5005,134,2,True,True,2024,IPhone,90,571.92
5966,168,5,True,True,2023,Vivo,120,1389.62
3821,179,4,True,True,2024,Realme,90,1435.39
3442,146,2,True,False,2025,Vivo,120,1751.21
4128,250,5,True,True,2018,OnePlus,90,123.17
3647,159,3,False,True,2018,Vivo,60,1862.99
2739,215,5,False,True,2018,Samsung,90,1455.16
4418,191,2,False,True,2020,Vivo,90,828.87
4628,168,4,True,True,2025,Oppo,90,1263.09
3231,232,5,False,False,2025,Vivo,90,479.88
2644,250,4,False,True,2018,IPhone,90,743.06
5950,228,3,True,True,2020,Oppo,90,121.14
5126,131,4,True,True,2018,Oppo,120,291.12
4454,211,2,True,True,2024,IPhone,90,1959.96
5528,159,5,True,False,2023,OnePlus,120,1519.64
4114,210,5,False,False,2024,OnePlus,60,531.57
5476,195,4,True,False,2023,Oppo,90,395.33
2584,122,2,False,False,2020,Samsung,60,964.23
2742,134,4,True,False,2021,Oppo,90,327.53
2872,163,4,False,False,2025,Vivo,60,314.19
4403,155,1,True,False,2019,IPhone,90,760.21
3222,250,2,True,False,2022,OnePlus,90,1371.59
2874,189,5,False,True,2018,Oppo,90,1390.41
3611,205,3,True,True,2018,Oppo,90,350.37
3894,249,4,True,True,2021,Realme,90,895.56
5869,137,4,False,False,2021,Samsung,120,1544.02
3526,250,2,False,True,2021,Oppo,60,710.23
4332,181,1,True,False,2020,Vivo,60,1821.76
4600,224,2,True,True,2018,IPhone,60,1938.46
5596,149,2,False,True,2019,OnePlus,60,630.14
4984,124,5,True,True,2023,Samsung,60,1460.31
4620,215,1,True,True,2021,Vivo,60,1160.08
3790,143,1,False,True,2019,Oppo,90,293.07
3690,206,3,False,True,2021,Realme,60,1450.01
5026,214,4,True,False,2021,Vivo,120,1240.57
4460,190,3,False,False,2024,IPhone,60,1893.19
